E_Vm,DeltaMu_D,Theta_deg,Mu_eff_D,F_eps,FoldAccel,k_eff_Minv_sinv
123350189.5860301,15.0,30.0,1.0,3.0,1.2908731908752236,12.908731908752236
123350189.5860301,15.0,30.0,1.0,5.0,1.5074604921606023,15.074604921606023
123350189.5860301,15.0,30.0,2.0,1.0,1.189176903980255,11.89176903980255
123350189.5860301,15.0,30.0,2.0,2.0,1.3970475355661836,13.970475355661836
123350189.5860301,15.0,30.0,2.0,3.0,1.6218429128324243,16.218429128324242
123350189.5860301,15.0,30.0,2.0,5.0,2.112949308245202,21.129493082452022
123350189.5860301,15.0,30.0,3.0,1.0,1.2908731908752236,12.908731908752236
123350189.5860301,15.0,30.0,3.0,2.0,1.6218429128324243,16.218429128324242
123350189.5860301,15.0,30.0,3.0,3.0,1.9857834658692823,19.857834658692823
123350189.5860301,15.0,30.0,3.0,5.0,2.7778345679758965,27.778345679758964
123350189.5860301,15.0,45.0,1.0,1.0,1.0838810597939632,10.838810597939633
123350189.5860301,15.0,45.0,1.0,2.0,1.1712698443295677,11.712698443295677
123350189.5860301,15.0,45.0,1.0,3.0,1.2619244481994172,12.619244481994173
123350189.5860301,15.0,45.0,1.0,5.0,1.4519186889086457,14.519186889086457
123350189.5860301,15.0,45.0,2.0,1.0,1.1712698443295677,11.712698443295677
123350189.5860301,15.0,45.0,2.0,2.0,1.3555730076181831,13.555730076181831
123350189.5860301,15.0,45.0,2.0,3.0,1.5506451796260754,15.506451796260754
123350189.5860301,15.0,45.0,2.0,5.0,1.962674271801496,19.62674271801496
123350189.5860301,15.0,45.0,3.0,1.0,1.2619244481994172,12.619244481994173
123350189.5860301,15.0,45.0,3.0,2.0,1.5506451796260754,15.506451796260754
123350189.5860301,15.0,45.0,3.0,3.0,1.8577755625569696,18.577755625569697
123350189.5860301,15.0,45.0,3.0,5.0,2.4916826796569573,24.916826796569573
123350189.5860301,20.0,20.0,1.0,1.0,1.0960317610299337,10.960317610299338
123350189.5860301,20.0,20.0,1.0,2.0,1.1976019966773541,11.976019966773542
123350189.5860301,20.0,20.0,1.0,3.0,1.304594278681754,13.04594278681754
123350189.5860301,20.0,20.0,1.0,5.0,1.5341758890996662,15.341758890996662
123350189.5860301,20.0,20.0,2.0,1.0,1.1976019966773541,11.976019966773542
123350189.5860301,20.0,20.0,2.0,2.0,1.416850826587386,14.16850826587386
123350189.5860301,20.0,20.0,2.0,3.0,1.6563399840000705,16.563399840000706
123350189.5860301,20.0,20.0,2.0,5.0,2.1879020131803046,21.879020131803046
123350189.5860301,20.0,20.0,3.0,1.0,1.304594278681754,13.04594278681754
123350189.5860301,20.0,20.0,3.0,2.0,1.6563399840000705,16.563399840000706
123350189.5860301,20.0,20.0,3.0,3.0,2.049171621207783,20.49171621207783
123350189.5860301,20.0,20.0,3.0,5.0,2.9257363958282427,29.257363958282426
123350189.5860301,20.0,30.0,1.0,1.0,1.0921636629689657,10.921636629689658
123350189.5860301,20.0,30.0,1.0,2.0,1.189176903980255,11.89176903980255
123350189.5860301,20.0,30.0,1.0,3.0,1.2908731908752236,12.908731908752236
123350189.5860301,20.0,30.0,1.0,5.0,1.5074604921606023,15.074604921606023
123350189.5860301,20.0,30.0,2.0,1.0,1.189176903980255,11.89176903980255
123350189.5860301,20.0,30.0,2.0,2.0,1.3970475355661836,13.970475355661836
123350189.5860301,20.0,30.0,2.0,3.0,1.6218429128324243,16.218429128324242
123350189.5860301,20.0,30.0,2.0,5.0,2.112949308245202,21.129493082452022
123350189.5860301,20.0,30.0,3.0,1.0,1.2908731908752236,12.908731908752236
123350189.5860301,20.0,30.0,3.0,2.0,1.6218429128324243,16.218429128324242
123350189.5860301,20.0,30.0,3.0,3.0,1.9857834658692823,19.857834658692823
123350189.5860301,20.0,30.0,3.0,5.0,2.7778345679758965,27.778345679758964
123350189.5860301,20.0,45.0,1.0,1.0,1.0838810597939632,10.838810597939633
123350189.5860301,20.0,45.0,1.0,2.0,1.1712698443295677,11.712698443295677
123350189.5860301,20.0,45.0,1.0,3.0,1.2619244481994172,12.619244481994173
123350189.5860301,20.0,45.0,1.0,5.0,1.4519186889086457,14.519186889086457
123350189.5860301,20.0,45.0,2.0,1.0,1.1712698443295677,11.712698443295677
123350189.5860301,20.0,45.0,2.0,2.0,1.3555730076181831,13.555730076181831
123350189.5860301,20.0,45.0,2.0,3.0,1.5506451796260754,15.506451796260754
123350189.5860301,20.0,45.0,2.0,5.0,1.962674271801496,19.62674271801496
123350189.5860301,20.0,45.0,3.0,1.0,1.2619244481994172,12.619244481994173
123350189.5860301,20.0,45.0,3.0,2.0,1.5506451796260754,15.506451796260754
123350189.5860301,20.0,45.0,3.0,3.0,1.8577755625569696,18.577755625569697
123350189.5860301,20.0,45.0,3.0,5.0,2.4916826796569573,24.916826796569573
125476541.91383855,10.0,20.0,1.0,1.0,1.0977360222068044,10.977360222068045
125476541.91383855,10.0,20.0,1.0,2.0,1.201201282662316,12.01201282662316
125476541.91383855,10.0,20.0,1.0,3.0,1.310272076850278,13.102720768502781
125476541.91383855,10.0,20.0,1.0,5.0,1.5445183528449535,15.445183528449535
125476541.91383855,10.0,20.0,2.0,1.0,1.201201282662316,12.01201282662316
125476541.91383855,10.0,20.0,2.0,2.0,1.424780535966508,14.24780535966508
125476541.91383855,10.0,20.0,2.0,3.0,1.6692414485895448,16.692414485895448
125476541.91383855,10.0,20.0,2.0,5.0,2.2121661584729484,22.121661584729484
125476541.91383855,10.0,20.0,3.0,1.0,1.310272076850278,13.102720768502781
125476541.91383855,10.0,20.0,3.0,2.0,1.6692414485895448,16.692414485895448
125476541.91383855,10.0,20.0,3.0,3.0,2.0704612868712293,20.704612868712292
125476541.91383855,10.0,20.0,3.0,5.0,2.965456341348273,29.654563413482727
125476541.91383855,10.0,30.0,1.0,1.0,1.0937953519480688,10.937953519480688
125476541.91383855,10.0,30.0,1.0,2.0,1.1926061814542506,11.926061814542505
125476541.91383855,10.0,30.0,1.0,3.0,1.2962561171477855,12.962561171477855
125476541.91383855,10.0,30.0,1.0,5.0,1.517167018593851,15.17167018593851
125476541.91383855,10.0,30.0,2.0,1.0,1.1926061814542506,11.926061814542505
125476541.91383855,10.0,30.0,2.0,2.0,1.404527748407533,14.04527748407533
125476541.91383855,10.0,30.0,2.0,3.0,1.63388844638536,16.3388844638536
125476541.91383855,10.0,30.0,2.0,5.0,2.1351194742101716,21.351194742101715
125476541.91383855,10.0,30.0,3.0,1.0,1.2962561171477855,12.962561171477855
125476541.91383855,10.0,30.0,3.0,2.0,1.63388844638536,16.3388844638536
125476541.91383855,10.0,30.0,3.0,3.0,2.005343748067189,20.05343748067189
125476541.91383855,10.0,30.0,3.0,5.0,2.813091066710293,28.130910667102928
125476541.91383855,10.0,45.0,1.0,1.0,1.0853584330330204,10.853584330330204
125476541.91383855,10.0,45.0,1.0,2.0,1.1743424386637484,11.743424386637484
125476541.91383855,10.0,45.0,1.0,3.0,1.2666965284272234,12.666965284272234
125476541.91383855,10.0,45.0,1.0,5.0,1.4603389615320246,14.603389615320246
125476541.91383855,10.0,45.0,2.0,1.0,1.1743424386637484,11.743424386637484
125476541.91383855,10.0,45.0,2.0,2.0,1.362133312805098,13.621333128050981
125476541.91383855,10.0,45.0,2.0,3.0,1.5609792081859832,15.609792081859833
125476541.91383855,10.0,45.0,2.0,5.0,1.9808374903025554,19.808374903025555
125476541.91383855,10.0,45.0,3.0,1.0,1.2666965284272234,12.666965284272234
125476541.91383855,10.0,45.0,3.0,2.0,1.5609792081859832,15.609792081859833
125476541.91383855,10.0,45.0,3.0,3.0,1.8739906147070289,18.73990614707029
125476541.91383855,10.0,45.0,3.0,5.0,2.518841138268867,25.18841138268867
125476541.91383855,15.0,20.0,1.0,1.0,1.0977360222068044,10.977360222068045
125476541.91383855,15.0,20.0,1.0,2.0,1.201201282662316,12.01201282662316
125476541.91383855,15.0,20.0,1.0,3.0,1.310272076850278,13.102720768502781
125476541.91383855,15.0,20.0,1.0,5.0,1.5445183528449535,15.445183528449535
125476541.91383855,15.0,20.0,2.0,1.0,1.201201282662316,12.01201282662316
125476541.91383855,15.0,20.0,2.0,2.0,1.424780535966508,14.24780535966508
125476541.91383855,15.0,20.0,2.0,3.0,1.6692414485895448,16.692414485895448
125476541.91383855,15.0,20.0,2.0,5.0,2.2121661584729484,22.121661584729484
125476541.91383855,15.0,20.0,3.0,1.0,1.310272076850278,13.102720768502781
125476541.91383855,15.0,20.0,3.0,2.0,1.6692414485895448,16.692414485895448
125476541.91383855,15.0,20.0,3.0,3.0,2.0704612868712293,20.704612868712292
125476541.91383855,15.0,20.0,3.0,5.0,2.965456341348273,29.654563413482727
125476541.91383855,15.0,30.0,1.0,1.0,1.0937953519480688,10.937953519480688
125476541.91383855,15.0,30.0,1.0,2.0,1.1926061814542506,11.926061814542505
125476541.91383855,15.0,30.0,1.0,3.0,1.2962561171477855,12.962561171477855
125476541.91383855,15.0,30.0,1.0,5.0,1.517167018593851,15.17167018593851
125476541.91383855,15.0,30.0,2.0,1.0,1.1926061814542506,11.926061814542505
125476541.91383855,15.0,30.0,2.0,2.0,1.404527748407533,14.04527748407533
125476541.91383855,15.0,30.0,2.0,3.0,1.63388844638536,16.3388844638536
125476541.91383855,15.0,30.0,2.0,5.0,2.1351194742101716,21.351194742101715
125476541.91383855,15.0,30.0,3.0,1.0,1.2962561171477855,12.962561171477855
125476541.91383855,15.0,30.0,3.0,2.0,1.63388844638536,16.3388844638536
125476541.91383855,15.0,30.0,3.0,3.0,2.005343748067189,20.05343748067189
125476541.91383855,15.0,30.0,3.0,5.0,2.813091066710293,28.130910667102928
125476541.91383855,15.0,45.0,1.0,1.0,1.0853584330330204,10.853584330330204
125476541.91383855,15.0,45.0,1.0,2.0,1.1743424386637484,11.743424386637484
125476541.91383855,15.0,45.0,1.0,3.0,1.2666965284272234,12.666965284272234
125476541.91383855,15.0,45.0,1.0,5.0,1.4603389615320246,14.603389615320246
125476541.91383855,15.0,45.0,2.0,1.0,1.1743424386637484,11.743424386637484
125476541.91383855,15.0,45.0,2.0,2.0,1.362133312805098,13.621333128050981
125476541.91383855,15.0,45.0,2.0,3.0,1.5609792081859832,15.609792081859833
125476541.91383855,15.0,45.0,2.0,5.0,1.9808374903025554,19.808374903025555
125476541.91383855,15.0,45.0,3.0,1.0,1.2666965284272234,12.666965284272234
125476541.91383855,15.0,45.0,3.0,2.0,1.5609792081859832,15.609792081859833
125476541.91383855,15.0,45.0,3.0,3.0,1.8739906147070289,18.73990614707029
125476541.91383855,15.0,45.0,3.0,5.0,2.518841138268867,25.18841138268867
125476541.91383855,20.0,20.0,1.0,1.0,1.0977360222068044,10.977360222068045
125476541.91383855,20.0,20.0,1.0,2.0,1.201201282662316,12.01201282662316
125476541.91383855,20.0,20.0,1.0,3.0,1.310272076850278,13.102720768502781
125476541.91383855,20.0,20.0,1.0,5.0,1.5445183528449535,15.445183528449535
125476541.91383855,20.0,20.0,2.0,1.0,1.201201282662316,12.01201282662316
125476541.91383855,20.0,20.0,2.0,2.0,1.424780535966508,14.24780535966508
125476541.91383855,20.0,20.0,2.0,3.0,1.6692414485895448,16.692414485895448
125476541.91383855,20.0,20.0,2.0,5.0,2.2121661584729484,22.121661584729484
125476541.91383855,20.0,20.0,3.0,1.0,1.310272076850278,13.102720768502781
125476541.91383855,20.0,20.0,3.0,2.0,1.6692414485895448,16.692414485895448
125476541.91383855,20.0,20.0,3.0,3.0,2.0704612868712293,20.704612868712292
125476541.91383855,20.0,20.0,3.0,5.0,2.965456341348273,29.654563413482727
125476541.91383855,20.0,30.0,1.0,1.0,1.0937953519480688,10.937953519480688
125476541.91383855,20.0,30.0,1.0,2.0,1.1926061814542506,11.926061814542505
125476541.91383855,20.0,30.0,1.0,3.0,1.2962561171477855,12.962561171477855
125476541.91383855,20.0,30.0,1.0,5.0,1.517167018593851,15.17167018593851
125476541.91383855,20.0,30.0,2.0,1.0,1.1926061814542506,11.926061814542505
125476541.91383855,20.0,30.0,2.0,2.0,1.404527748407533,14.04527748407533
125476541.91383855,20.0,30.0,2.0,3.0,1.63388844638536,16.3388844638536
125476541.91383855,20.0,30.0,2.0,5.0,2.1351194742101716,21.351194742101715
125476541.91383855,20.0,30.0,3.0,1.0,1.2962561171477855,12.962561171477855
125476541.91383855,20.0,30.0,3.0,2.0,1.63388844638536,16.3388844638536
125476541.91383855,20.0,30.0,3.0,3.0,2.005343748067189,20.05343748067189
125476541.91383855,20.0,30.0,3.0,5.0,2.813091066710293,28.130910667102928
125476541.91383855,20.0,45.0,1.0,1.0,1.0853584330330204,10.853584330330204
125476541.91383855,20.0,45.0,1.0,2.0,1.1743424386637484,11.743424386637484
125476541.91383855,20.0,45.0,1.0,3.0,1.2666965284272234,12.666965284272234
125476541.91383855,20.0,45.0,1.0,5.0,1.4603389615320246,14.603389615320246
125476541.91383855,20.0,45.0,2.0,1.0,1.1743424386637484,11.743424386637484
125476541.91383855,20.0,45.0,2.0,2.0,1.362133312805098,13.621333128050981
125476541.91383855,20.0,45.0,2.0,3.0,1.5609792081859832,15.609792081859833
125476541.91383855,20.0,45.0,2.0,5.0,1.9808374903025554,19.808374903025555
125476541.91383855,20.0,45.0,3.0,1.0,1.2666965284272234,12.666965284272234
125476541.91383855,20.0,45.0,3.0,2.0,1.5609792081859832,15.609792081859833
125476541.91383855,20.0,45.0,3.0,3.0,1.8739906147070289,18.73990614707029
125476541.91383855,20.0,45.0,3.0,5.0,2.518841138268867,25.18841138268867
127639549.02294204,10.0,20.0,1.0,1.0,1.099471351240773,10.99471351240773
127639549.02294204,10.0,20.0,1.0,2.0,1.2048692251838786,12.048692251838787
127639549.02294204,10.0,20.0,1.0,3.0,1.3160621791217573,13.160621791217572
127639549.02294204,10.0,20.0,1.0,5.0,1.5550758429690077,15.550758429690077
127639549.02294204,10.0,20.0,2.0,1.0,1.2048692251838786,12.048692251838787
127639549.02294204,10.0,20.0,2.0,2.0,1.4328716066201006,14.328716066201006
127639549.02294204,10.0,20.0,2.0,3.0,1.6824153009064966,16.824153009064965
127639549.02294204,10.0,20.0,2.0,5.0,2.23694958736389,22.3694958736389
127639549.02294204,10.0,20.0,3.0,1.0,1.3160621791217568,13.160621791217569
127639549.02294204,10.0,20.0,3.0,2.0,1.6824153009064964,16.824153009064965
127639549.02294204,10.0,20.0,3.0,3.0,2.0922078047612396,20.922078047612395
127639549.02294204,10.0,20.0,3.0,5.0,3.005981563999982,30.05981563999982
127639549.02294204,10.0,30.0,1.0,1.0,1.0954566473961485,10.954566473961485
127639549.02294204,10.0,30.0,1.0,2.0,1.1961002811926933,11.961002811926933
127639549.02294204,10.0,30.0,1.0,3.0,1.3017440997726577,13.017440997726577
127639549.02294204,10.0,30.0,1.0,5.0,1.5270709533964126,15.270709533964126
127639549.02294204,10.0,30.0,2.0,1.0,1.1961002811926933,11.961002811926933
127639549.02294204,10.0,30.0,2.0,2.0,1.412157509780013,14.121575097800129
127639549.02294204,10.0,30.0,2.0,3.0,1.6461816401332268,16.461816401332268
127639549.02294204,10.0,30.0,2.0,5.0,2.1577423278997028,21.577423278997028
127639549.02294204,10.0,30.0,3.0,1.0,1.3017440997726573,13.017440997726572
127639549.02294204,10.0,30.0,3.0,2.0,1.6461816401332265,16.461816401332264
127639549.02294204,10.0,30.0,3.0,3.0,2.0253067466794805,20.253067466794803
127639549.02294204,10.0,30.0,3.0,5.0,2.8490064898424174,28.490064898424173
127639549.02294204,10.0,45.0,1.0,1.0,1.0868623428740658,10.868623428740658
127639549.02294204,10.0,45.0,1.0,2.0,1.1774719743757163,11.774719743757164
127639549.02294204,10.0,45.0,1.0,3.0,1.2715590516333033,12.715590516333034
127639549.02294204,10.0,45.0,1.0,5.0,1.4689223264515978,14.689223264515977
127639549.02294204,10.0,45.0,2.0,1.0,1.1774719743757163,11.774719743757164
127639549.02294204,10.0,45.0,2.0,2.0,1.3688197673614697,13.688197673614697
127639549.02294204,10.0,45.0,2.0,3.0,1.5715135113458456,15.715135113458455
127639549.02294204,10.0,45.0,2.0,5.0,1.999333622767002,19.99333622767002
127639549.02294204,10.0,45.0,3.0,1.0,1.2715590516333029,12.715590516333029
127639549.02294204,10.0,45.0,3.0,2.0,1.5715135113458454,15.715135113458453
127639549.02294204,10.0,45.0,3.0,3.0,1.8905094655063654,18.905094655063653
127639549.02294204,10.0,45.0,3.0,5.0,2.546415868864142,25.46415868864142
127639549.02294204,15.0,20.0,1.0,1.0,1.099471351240773,10.99471351240773
127639549.02294204,15.0,20.0,1.0,2.0,1.2048692251838786,12.048692251838787
127639549.02294204,15.0,20.0,1.0,3.0,1.3160621791217573,13.160621791217572
127639549.02294204,15.0,20.0,1.0,5.0,1.5550758429690077,15.550758429690077
127639549.02294204,15.0,20.0,2.0,1.0,1.2048692251838786,12.048692251838787
127639549.02294204,15.0,20.0,2.0,2.0,1.4328716066201006,14.328716066201006
127639549.02294204,15.0,20.0,2.0,3.0,1.6824153009064966,16.824153009064965
127639549.02294204,15.0,20.0,2.0,5.0,2.23694958736389,22.3694958736389
127639549.02294204,15.0,20.0,3.0,1.0,1.3160621791217568,13.160621791217569
127639549.02294204,15.0,20.0,3.0,2.0,1.6824153009064964,16.824153009064965
127639549.02294204,15.0,20.0,3.0,3.0,2.0922078047612396,20.922078047612395
127639549.02294204,15.0,20.0,3.0,5.0,3.005981563999982,30.05981563999982
127639549.02294204,15.0,30.0,1.0,1.0,1.0954566473961485,10.954566473961485
127639549.02294204,15.0,30.0,1.0,2.0,1.1961002811926933,11.961002811926933
127639549.02294204,15.0,30.0,1.0,3.0,1.3017440997726577,13.017440997726577
127639549.02294204,15.0,30.0,1.0,5.0,1.5270709533964126,15.270709533964126
127639549.02294204,15.0,30.0,2.0,1.0,1.1961002811926933,11.961002811926933
127639549.02294204,15.0,30.0,2.0,2.0,1.412157509780013,14.121575097800129
127639549.02294204,15.0,30.0,2.0,3.0,1.6461816401332268,16.461816401332268
127639549.02294204,15.0,30.0,2.0,5.0,2.1577423278997028,21.577423278997028
127639549.02294204,15.0,30.0,3.0,1.0,1.3017440997726573,13.017440997726572
127639549.02294204,15.0,30.0,3.0,2.0,1.6461816401332265,16.461816401332264
127639549.02294204,15.0,30.0,3.0,3.0,2.0253067466794805,20.253067466794803
127639549.02294204,15.0,30.0,3.0,5.0,2.8490064898424174,28.490064898424173
127639549.02294204,15.0,45.0,1.0,1.0,1.0868623428740658,10.868623428740658
127639549.02294204,15.0,45.0,1.0,2.0,1.1774719743757163,11.774719743757164
127639549.02294204,15.0,45.0,1.0,3.0,1.2715590516333033,12.715590516333034
127639549.02294204,15.0,45.0,1.0,5.0,1.4689223264515978,14.689223264515977
127639549.02294204,15.0,45.0,2.0,1.0,1.1774719743757163,11.774719743757164
127639549.02294204,15.0,45.0,2.0,2.0,1.3688197673614697,13.688197673614697
127639549.02294204,15.0,45.0,2.0,3.0,1.5715135113458456,15.715135113458455
127639549.02294204,15.0,45.0,2.0,5.0,1.999333622767002,19.99333622767002
127639549.02294204,15.0,45.0,3.0,1.0,1.2715590516333029,12.715590516333029
127639549.02294204,15.0,45.0,3.0,2.0,1.5715135113458454,15.715135113458453
127639549.02294204,15.0,45.0,3.0,3.0,1.8905094655063654,18.905094655063653
127639549.02294204,15.0,45.0,3.0,5.0,2.546415868864142,25.46415868864142
127639549.02294204,20.0,20.0,1.0,1.0,1.099471351240773,10.99471351240773
127639549.02294204,20.0,20.0,1.0,2.0,1.2048692251838786,12.048692251838787
127639549.02294204,20.0,20.0,1.0,3.0,1.3160621791217573,13.160621791217572
127639549.02294204,20.0,20.0,1.0,5.0,1.5550758429690077,15.550758429690077
127639549.02294204,20.0,20.0,2.0,1.0,1.2048692251838786,12.048692251838787
127639549.02294204,20.0,20.0,2.0,2.0,1.4328716066201006,14.328716066201006
127639549.02294204,20.0,20.0,2.0,3.0,1.6824153009064966,16.824153009064965
127639549.02294204,20.0,20.0,2.0,5.0,2.23694958736389,22.3694958736389
127639549.02294204,20.0,20.0,3.0,1.0,1.3160621791217568,13.160621791217569
127639549.02294204,20.0,20.0,3.0,2.0,1.6824153009064964,16.824153009064965
127639549.02294204,20.0,20.0,3.0,3.0,2.0922078047612396,20.922078047612395
127639549.02294204,20.0,20.0,3.0,5.0,3.005981563999982,30.05981563999982
127639549.02294204,20.0,30.0,1.0,1.0,1.0954566473961485,10.954566473961485
127639549.02294204,20.0,30.0,1.0,2.0,1.1961002811926933,11.961002811926933
127639549.02294204,20.0,30.0,1.0,3.0,1.3017440997726577,13.017440997726577
127639549.02294204,20.0,30.0,1.0,5.0,1.5270709533964126,15.270709533964126
127639549.02294204,20.0,30.0,2.0,1.0,1.1961002811926933,11.961002811926933
127639549.02294204,20.0,30.0,2.0,2.0,1.412157509780013,14.121575097800129
127639549.02294204,20.0,30.0,2.0,3.0,1.6461816401332268,16.461816401332268
127639549.02294204,20.0,30.0,2.0,5.0,2.1577423278997028,21.577423278997028
127639549.02294204,20.0,30.0,3.0,1.0,1.3017440997726573,13.017440997726572
127639549.02294204,20.0,30.0,3.0,2.0,1.6461816401332265,16.461816401332264
127639549.02294204,20.0,30.0,3.0,3.0,2.0253067466794805,20.253067466794803
127639549.02294204,20.0,30.0,3.0,5.0,2.8490064898424174,28.490064898424173
127639549.02294204,20.0,45.0,1.0,1.0,1.0868623428740658,10.868623428740658
127639549.02294204,20.0,45.0,1.0,2.0,1.1774719743757163,11.774719743757164
127639549.02294204,20.0,45.0,1.0,3.0,1.2715590516333033,12.715590516333034
127639549.02294204,20.0,45.0,1.0,5.0,1.4689223264515978,14.689223264515977
127639549.02294204,20.0,45.0,2.0,1.0,1.1774719743757163,11.774719743757164
127639549.02294204,20.0,45.0,2.0,2.0,1.3688197673614697,13.688197673614697
127639549.02294204,20.0,45.0,2.0,3.0,1.5715135113458456,15.715135113458455
127639549.02294204,20.0,45.0,2.0,5.0,1.999333622767002,19.99333622767002
127639549.02294204,20.0,45.0,3.0,1.0,1.2715590516333029,12.715590516333029
127639549.02294204,20.0,45.0,3.0,2.0,1.5715135113458454,15.715135113458453
127639549.02294204,20.0,45.0,3.0,3.0,1.8905094655063654,18.905094655063653
127639549.02294204,20.0,45.0,3.0,5.0,2.546415868864142,25.46415868864142
129839842.78086984,10.0,20.0,1.0,1.0,1.1012383418989475,11.012383418989476
129839842.78086984,10.0,20.0,1.0,2.0,1.2086072314537566,12.086072314537565
129839842.78086984,10.0,20.0,1.0,3.0,1.3219669961645097,13.219669961645097
129839842.78086984,10.0,20.0,1.0,5.0,1.5658531715882102,15.658531715882102
129839842.78086984,10.0,20.0,2.0,1.0,1.2086072314537566,12.086072314537565
129839842.78086984,10.0,20.0,2.0,2.0,1.4411276009484573,14.411276009484572
129839842.78086984,10.0,20.0,2.0,3.0,1.6958676460413715,16.958676460413717
129839842.78086984,10.0,20.0,2.0,5.0,2.26226298696036,22.6226298696036
129839842.78086984,10.0,20.0,3.0,1.0,1.3219669961645097,13.219669961645097
129839842.78086984,10.0,20.0,3.0,2.0,1.6958676460413715,16.958676460413717
129839842.78086984,10.0,20.0,3.0,3.0,2.114420891638418,21.14420891638418
129839842.78086984,10.0,20.0,3.0,5.0,3.0473250173501656,30.473250173501654
129839842.78086984,10.0,30.0,1.0,1.0,1.0971481102891478,10.971481102891477
129839842.78086984,10.0,30.0,1.0,2.0,1.1996605107347453,11.996605107347452
129839842.78086984,10.0,30.0,1.0,3.0,1.3073393424364412,13.073393424364411
129839842.78086984,10.0,30.0,1.0,5.0,1.537176547986886,15.37176547986886
129839842.78086984,10.0,30.0,2.0,1.0,1.1996605107347453,11.996605107347452
129839842.78086984,10.0,30.0,2.0,2.0,1.4199400224762657,14.199400224762657
129839842.78086984,10.0,30.0,2.0,3.0,1.6587277876460922,16.587277876460924
129839842.78086984,10.0,30.0,2.0,5.0,2.1808262796046227,21.80826279604623
129839842.78086984,10.0,30.0,3.0,1.0,1.3073393424364412,13.073393424364411
129839842.78086984,10.0,30.0,3.0,2.0,1.6587277876460922,16.587277876460924
129839842.78086984,10.0,30.0,3.0,3.0,2.0456803301255744,20.456803301255743
129839842.78086984,10.0,30.0,3.0,5.0,2.8855889863610353,28.855889863610354
129839842.78086984,10.0,45.0,1.0,1.0,1.0883932826881888,10.883932826881889
129839842.78086984,10.0,45.0,1.0,2.0,1.1806595597732337,11.806595597732336
129839842.78086984,10.0,45.0,1.0,3.0,1.2765138183964833,12.765138183964833
129839842.78086984,10.0,45.0,1.0,5.0,1.477671993261315,14.77671993261315
129839842.78086984,10.0,45.0,2.0,1.0,1.1806595597732337,11.806595597732336
129839842.78086984,10.0,45.0,2.0,2.0,1.3756348902883961,13.75634890288396
129839842.78086984,10.0,45.0,2.0,3.0,1.5822519089369007,15.822519089369006
129839842.78086984,10.0,45.0,2.0,5.0,2.018167323223709,20.18167323223709
129839842.78086984,10.0,45.0,3.0,1.0,1.2765138183964833,12.765138183964833
129839842.78086984,10.0,45.0,3.0,2.0,1.5822519089369007,15.822519089369006
129839842.78086984,10.0,45.0,3.0,3.0,1.9073368565595008,19.073368565595008
129839842.78086984,10.0,45.0,3.0,5.0,2.574408140873127,25.74408140873127
129839842.78086984,15.0,20.0,1.0,1.0,1.1012383418989475,11.012383418989476
129839842.78086984,15.0,20.0,1.0,2.0,1.2086072314537566,12.086072314537565
129839842.78086984,15.0,20.0,1.0,3.0,1.3219669961645097,13.219669961645097
129839842.78086984,15.0,20.0,1.0,5.0,1.5658531715882102,15.658531715882102
129839842.78086984,15.0,20.0,2.0,1.0,1.2086072314537566,12.086072314537565
129839842.78086984,15.0,20.0,2.0,2.0,1.4411276009484573,14.411276009484572
129839842.78086984,15.0,20.0,2.0,3.0,1.6958676460413715,16.958676460413717
129839842.78086984,15.0,20.0,2.0,5.0,2.26226298696036,22.6226298696036
129839842.78086984,15.0,20.0,3.0,1.0,1.3219669961645097,13.219669961645097
129839842.78086984,15.0,20.0,3.0,2.0,1.6958676460413715,16.958676460413717
129839842.78086984,15.0,20.0,3.0,3.0,2.114420891638418,21.14420891638418
129839842.78086984,15.0,20.0,3.0,5.0,3.0473250173501656,30.473250173501654
129839842.78086984,15.0,30.0,1.0,1.0,1.0971481102891478,10.971481102891477
129839842.78086984,15.0,30.0,1.0,2.0,1.1996605107347453,11.996605107347452
129839842.78086984,15.0,30.0,1.0,3.0,1.3073393424364412,13.073393424364411
129839842.78086984,15.0,30.0,1.0,5.0,1.537176547986886,15.37176547986886
129839842.78086984,15.0,30.0,2.0,1.0,1.1996605107347453,11.996605107347452
129839842.78086984,15.0,30.0,2.0,2.0,1.4199400224762657,14.199400224762657
129839842.78086984,15.0,30.0,2.0,3.0,1.6587277876460922,16.587277876460924
129839842.78086984,15.0,30.0,2.0,5.0,2.1808262796046227,21.80826279604623
129839842.78086984,15.0,30.0,3.0,1.0,1.3073393424364412,13.073393424364411
129839842.78086984,15.0,30.0,3.0,2.0,1.6587277876460922,16.587277876460924
129839842.78086984,15.0,30.0,3.0,3.0,2.0456803301255744,20.456803301255743
129839842.78086984,15.0,30.0,3.0,5.0,2.8855889863610353,28.855889863610354
129839842.78086984,15.0,45.0,1.0,1.0,1.0883932826881888,10.883932826881889
129839842.78086984,15.0,45.0,1.0,2.0,1.1806595597732337,11.806595597732336
129839842.78086984,15.0,45.0,1.0,3.0,1.2765138183964833,12.765138183964833
129839842.78086984,15.0,45.0,1.0,5.0,1.477671993261315,14.77671993261315
129839842.78086984,15.0,45.0,2.0,1.0,1.1806595597732337,11.806595597732336
129839842.78086984,15.0,45.0,2.0,2.0,1.3756348902883961,13.75634890288396
129839842.78086984,15.0,45.0,2.0,3.0,1.5822519089369007,15.822519089369006
129839842.78086984,15.0,45.0,2.0,5.0,2.018167323223709,20.18167323223709
